"ID","Type","Name","Documentation","Specialization"
"id-35862c8a-178d-4436-9821-cb1b0acf91d9","ArchimateModel","(new model)","",""
"id-7f83a1d9-e526-4f73-9467-35198fe75f7a","BusinessObject","AppRegistry","",""
"id-935f2ff2-ae7a-42c1-ab47-f0d75332e8bf","BusinessObject","Identity","",""
"id-5d7c03d9-6cad-4814-880b-88ee16dfcf41","BusinessObject","Pessoa","",""
"b6501aa8-43c4-4c36-876f-d14c50d27715","BusinessObject","PessoaValidate","",""
"c26fd2da-e993-4596-98fd-116d952fae3c","BusinessObject","User","",""
"id-4b3ba968-ba48-4bca-9140-3fa419133364","Contract","License","",""
"id-5affe794-9e9a-4b59-90a8-c6c24ce7d245","Contract","UserInApp","",""
