"ID","Type","Name","Documentation","Specialization"
"id-87bd351a-406a-4fc7-af3e-9bc0d9311725","ArchimateModel","CentralModel","",""
"id-416273b1-6869-4d0a-99f7-7179e788781e","BusinessActor","Airline employees","Employees who works for specific airlines and provide administative support like verifying travel document, passport and issuing boarding pass",""
"id-1b2c864f-693f-4bca-8827-dfc6805b51ae","BusinessActor","Car driver","One who drives car or taxi",""
"id-2b00ec8b-0d2c-4a3e-a478-046f51d36d76","BusinessActor","Custom officials","The govenerment officer who enforces customs laws.",""
"id-175fa772-6936-421b-acbe-ed2e063d4ce3","BusinessActor","Military forces","",""
"id-1e0de924-ce75-4eb7-9b30-562d155b55a5","BusinessActor","Officials","Officials employyed by airport verifies passport and other documents. They also questions passengers about the purpose of travel.",""
"id-541bb227-b583-4930-a3f8-33aa005174e3","BusinessActor","Passengers","Passengers are the one who travells.",""
"id-c8ca6bfe-4021-4cb0-a4f5-b7a78a1a574a","BusinessActor","Security guards","Security guards emplyeed by airport checks passengers security.",""
"id-1c057a23-ca3b-412c-9458-b05d29b47170","BusinessActor","Visitors","Visitors can be friends, family or tourists",""
"id-2a16ff54-2fa0-40d5-beb3-d44ba5dc5c03","BusinessEvent","Proceed to boarding","Passengers moving to boarding gates in-order to board flight",""
"id-620fca2a-6461-4f87-861d-1c103152d0cc","BusinessEvent","proceed to checkin","Only passengers enters checkin gate from the departure terminal",""
"id-92ccf324-7d02-461e-a4b8-f097dd048453","BusinessEvent","Proceed to Immigration","Passengers moves from checkin counter to immigration point",""
"id-3b925a2b-fcf3-42b2-bf74-b860dddab7d1","BusinessEvent","Proceed to International waiting hall","Passengers moving to waiting loungue before boarding to flight",""
"id-c6756cfc-934b-4ddf-926b-1dda720616f8","BusinessFunction","Baggage Drop-off","Passengers hands over baggage whic is checked by the airport security.",""
"id-23842868-271b-453e-aad3-d870a31c3975","BusinessFunction","Baggage handelling","Passengers can drop their baggage at checkin counters and pay extra fees for excess baggage. Passengers receives tags to put foor cabin bags",""
"id-6a30dcd3-16c5-474d-81eb-3bf8f85fd7bc","BusinessFunction","Boarding to airplane","After waiting in loungue, passengers moves to respective boarding gates. Airline employees check for the individual boarding pass. Passengers may then take bus to board flights.",""
"id-35dc7f0d-aa6e-4061-8128-9f0b69b2a53c","BusinessFunction","Check for explosives","",""
"id-7d935d83-bc78-44b0-b7db-20622ed1139a","BusinessFunction","checkin service by emplyees","Airline employees checks passport and flight ticket and issues boarding pass and also they provide services like change of reservations, meals, seat selection etc.",""
"id-a10634bf-7220-4a9e-80b1-4b3d676d6cb1","BusinessFunction","Checking boarding pass","",""
"id-adfc90ba-25f1-44c1-815a-1d2296090bbb","BusinessFunction","controlling flow of electronic goods","",""
"id-ffbee530-830e-4ca1-9e19-0e5d9177cc3e","BusinessFunction","controlling flow of food items","",""
"id-267004be-5621-4ea6-ba56-e8a71c41df6e","BusinessFunction","Customs","Passengers goes through customs where cusom officials/ military forces are responsible in controlling flow of electronic goods and food items to another country.",""
"id-f7e5cb71-bab4-459c-bcf0-06de2d4de851","BusinessFunction","Document verification","Officials check for passenger passport and does verification and crosscheck of documents. Passengers undergo Biometric verification. Officials may ask some question regarding purpose of travel to the passengers.",""
