"ID","Key","Value"
"014675ef-1a70-45e2-9785-0f473aaa71e0","Junction_Type","Or"
"61b395a3-596d-4f06-adb2-5b2f4f57f990","Junction_Type","Or"
"a30e75e7-7920-4232-b9da-23376f2ab37f","Junction_Type","And"
"b50dc588-a768-4830-ac99-0c7548c1dd4a","Directed","false"
"5135f635-1852-4910-b0c9-a5d645bbc5a0","Directed","false"
"d91a3c0b-2cfc-4c26-9819-f5acce2e3201","Directed","false"
"4d3787bd-9045-4c63-bbfc-652cb5cf8bda","Directed","false"
"991feba8-ff52-447e-8df3-cf4f5c16a57f","Directed","false"
"165b1702-5613-4506-967a-1f817a7a08d0","Directed","false"
"ec51bc01-15cc-4f04-865b-b6fef5968580","Directed","false"
"59fbbd1f-60c7-4b86-8daa-cae942e1651b","Directed","false"
"66d6bcef-34cb-49ed-92a6-2ac5263fc248","Directed","false"
"64535559-3399-42d8-b381-ab359a964794","Directed","false"
"83024a40-0c1d-4124-9e54-b34a03a3e563","Directed","false"
"eef9883b-9469-4435-8cad-96dc09c4868a","Directed","false"
"116ca9f9-48fc-4d7d-bb47-76c67d0ed4a8","Directed","false"
"3c4fc5f4-b28f-4abd-bc57-58921befd7a9","Directed","false"
"b5b94a09-7664-48d4-afef-9f84979fad50","Directed","false"
"5f472bf9-3b54-4bab-b58a-88dbb4764862","Directed","false"
"86f886f0-d65a-4734-940b-d9905d9ed7b5","Directed","false"
"84ffd821-3883-4764-8261-0c571f2dfa9e","Directed","false"
"427327ab-4727-4795-aa75-2248ba3ca08f","Directed","false"
"22ed97f8-d5c2-4404-b6a2-bdda7a187dca","Directed","false"
"b1162558-5b1e-4b55-8a03-52af91654591","Directed","false"
"37e7b6a9-6d88-43c0-83a2-9bbb1aa673b6","Directed","false"
"b8877c08-2438-4f8d-be22-6b2ec38ed935","Directed","false"
"b70dcd8c-09c1-4449-8594-f1d0aa7d9ee1","Directed","false"
"47406d1f-fc2f-499a-bd6a-607aa94ce037","Directed","false"
"de87a4e0-82f6-4748-bfdc-1bbb7051712b","Directed","false"
"415ee2e8-60d8-457e-9719-00174d650885","Directed","false"
"cddc4e29-3324-4063-852a-039b4b9a5e16","Directed","false"
"20ae6bdc-41ee-4ac4-a0cd-72b6eb9fdae2","Directed","false"
"15514422-e0ea-4555-ac89-0e4e85b62e06","Directed","false"
"cd92bc79-f0bb-44b8-bad4-c761533fc2e0","Directed","false"
"dbb20402-ed69-40e3-b29d-f50bc71a7342","Directed","false"
"90dc33fc-2f13-4be9-bada-1ef42d5a2ffe","Directed","false"
"4416d6c9-68a7-42ce-b1f0-d4cc2417de1b","Directed","false"
"addca4f4-e6da-4d0e-9fe4-6e4f9fae9578","Directed","false"
"eaec300d-4cc2-43e2-bf08-1d386c0b55f5","Directed","false"
"a526f70b-998b-4b0b-ae3b-67270c4198c9","Directed","false"
"741fcee0-7172-4989-864f-77e73c5a4e9f","Directed","false"
"035030f8-a53a-4d42-b098-f088c00f7e06","Directed","false"
"21bb6317-1e2d-4811-be3f-8d2b48546a24","Directed","false"
"fea9035c-fb3c-4459-a96c-baf9b880e190","Directed","false"
"399e8051-8824-42e5-9f54-656bd1a36597","Directed","false"
"0a71b68d-063f-4680-b760-9ce183a3a4e8","Directed","false"
"e5d26867-fccf-4481-a0f8-d968d14454f6","Directed","false"
"1f4ab74f-f04a-40c3-b3d3-af533a065f3e","Directed","false"
"22077882-66e1-49f7-8572-0213eb7583d1","Directed","false"
"fc7885d2-f889-47fc-92ac-1cdb7da94c84","Directed","false"
"4eb06104-6f27-4932-91da-ee1ca88c5674","Directed","false"
"60dda207-27f6-43fd-b913-87234f17f77f","Directed","false"
"b4fe6fb0-dd44-47c9-b39d-1c1aba7b3819","Directed","false"
"e3e7ff23-bef9-42c4-afe4-6705851f26aa","Directed","false"
"6ca244cd-2e87-4509-802e-763d4aaab4fc","Directed","false"
"7e7189ff-c315-40f6-a27e-9541d08a1232","Directed","false"
"3184980f-085d-4135-a16d-70f897d3a28c","Directed","false"
"c26f34fa-8f8f-4f0c-a842-da3fa7878dda","Directed","false"
"92de4fb5-bb02-43f5-b4bb-d13130dc1ea0","Directed","false"
"ef9251da-969a-4f25-9930-7f8fc839b3a9","Directed","false"
"e0515c6e-2e36-401a-9b37-b67f852ebf7f","Directed","false"
"a34121f2-068c-4cfd-b19c-dd9e0cc529fb","Directed","false"
"4407faf0-ada5-4467-818c-014e2d79c4e4","Directed","false"
"a6469ecf-7d57-46b4-b7c8-094174fc5b55","Directed","false"
"154e8112-055d-4c92-93ea-c3891b971825","Directed","false"
"a5953886-deaa-48b6-84d9-b2d699f8dd23","Directed","false"
"34018469-eb78-4284-adcb-c12c22f3944d","Directed","false"
"bf788494-6dad-4bcd-8483-2bb1a2deb1ea","Directed","false"
"8c0d0293-536b-4cad-a1cb-5d1c271edcf6","Directed","false"
"cac2bb72-7da5-4a8e-ad7d-6568fdf43d75","Directed","false"
"0b5f0cb5-bf50-46af-ba0b-5048c629f0be","Directed","false"
"8d748f27-a244-4487-b6a6-e83364b7de28","Directed","false"
"b22c8b54-a830-4249-86c4-d8d7618f08ee","Directed","false"
"a00ad1d1-402c-4268-91fa-04c1df1f54c9","Directed","false"
"c7eef378-9c34-4f19-bbba-bbcb8808e335","Directed","false"
"460ef102-f8ce-4a20-93d5-c03b4769ff70","Directed","false"
"794cfd0b-0424-458c-884b-73ef94ecb741","Directed","false"
"7ade860a-ace8-4c87-b643-7d1c402121b8","Directed","false"
"ece68eef-81c6-4e87-bdf4-fc3c446d5194","Directed","false"
