"ID","Key","Value"
"id-467ba4d3","Directed","false"
"a7d7df02","Directed","false"
"id-0a6418de","Directed","false"
"d0a04954","Directed","false"
"id-963c2179","Directed","false"
"id-674f080e","Directed","false"
"id-52142c41","Directed","false"
"ebffc7d9","Directed","false"
"b625dbc2","Directed","false"
"id-00844a22","Directed","false"
"c4a52065","Directed","false"
"id-32584806","Directed","false"
"f61cb88e","Directed","false"
"a639b7e9","Directed","false"
"id-6ead3d59","Directed","false"
"faacab4d","Directed","false"
"id-4a930855","Directed","false"
"id-04104b31","Directed","false"
"aa48f54a","Directed","false"
"id-8970d54d","Directed","false"
"id-41c42ac4","Directed","false"
"bc816662","Directed","false"
"d3fadce0","Directed","false"
"ae575e80","Directed","false"
"f7969605","Directed","false"
"f04b9543","Directed","false"
"f1561b06","Directed","false"
"ceca6374","Directed","false"
"aa3f3ada","Directed","false"
"ea4e54ab","Directed","false"
"id-300d8bec","Directed","false"
"id-17b302e8","Directed","false"
"id-867503d5","Directed","false"
"id-576bd672","Directed","false"
"id-72f0d152","Directed","false"
"id-838ad2c7","Directed","false"
"id-9a3a80e2","Directed","false"
"id-8942c55e","Directed","false"
"id-3693dc97","Directed","false"
"d4b319d6","Directed","false"
"e5d62d96","Directed","false"
"id-84737b93","Directed","false"
"af4f19f0","Directed","false"
"id-7ebb4222","Directed","false"
"id-0453f0d1","Directed","false"
"df0c1695","Directed","false"
"b61fa9ee","Directed","false"
"id-51a622a1","Directed","false"
"c642900c","Directed","false"
"id-5169896c","Directed","false"
"id-566a2bb7","Directed","false"
"id-927238f3","Directed","false"
"id-02dfdec2","Directed","false"
"ee1844a6","Directed","false"
"id-6a683bf1","Directed","false"
"id-8141e8ee","Directed","false"
