"ID","Type","Name","Documentation","Specialization"
"_AvkigFWSEeuh5NpLcuE3vA","ArchimateModel","Engineering team stakeholders","",""
"_-zD7wDe_EDmNWJfDuqlDmA","BusinessActor","Requirements manager 1","",""
"_APhSsDfAEDmNWJfDuqlDmA","BusinessActor","Requirements manager 2","",""
"_yJG8MDfAEDmNWJfDuqlDmA","BusinessFunction","Defines architecture","",""
"_VZ5JQDfBEDmNWJfDuqlDmA","BusinessFunction","Defines architecture","",""
"_vEJWYDfAEDmNWJfDuqlDmA","BusinessFunction","Develops technical requirements","",""
"_VuuJwDfBEDmNWJfDuqlDmA","BusinessFunction","Develops technical requirements","",""
"_tSDGoDfAEDmNWJfDuqlDmA","BusinessFunction","Processes stakeholders requirements","",""
"_VFZf8DfBEDmNWJfDuqlDmA","BusinessFunction","Processes stakeholders requirements","",""
"_k7PsYDfDEDmNWJfDuqlDmA","BusinessObject","Internal stakeholders requirements","",""
"_qW6LMDfAEDmNWJfDuqlDmA","BusinessProcess","Requirements management","",""
"_jlyAMDfBEDmNWJfDuqlDmA","Product","External stakeholders requirements to component level","",""
"_BzDiADfAEDmNWJfDuqlDmA","Product","External stakeholders requirements to system level","",""
"_EyoUsDfEEDmNWJfDuqlDmA","Product","Technical requirements to the component","",""
"_qwbB8DfBEDmNWJfDuqlDmA","Product","Technical requirements to the system","",""
"_JkdMUDfBEDmNWJfDuqlDmA","Grouping","Component level","",""
"_FeSoMDfBEDmNWJfDuqlDmA","Grouping","System level","",""
