"ID","Type","Name","Documentation","Specialization"
"_I12sUE5vEeu9ts3EO9yYXg","ArchimateModel","System partitioning levels","",""
"_3yqIADenEDmBXc85b1rOaA","BusinessActor","Requirements manager","",""
"_shtYMDenEDmBXc85b1rOaA","BusinessFunction","Analysis","",""
"_txPGYDenEDmBXc85b1rOaA","BusinessFunction","Assignment of ""belonging tags""","",""
"_U7vzgDenEDmBXc85b1rOaA","BusinessFunction","Identification","",""
"_4Ei_EDCdEDmlC-d5E76qgg","BusinessObject","CMS","",""
"_B8Z1ADCeEDmlC-d5E76qgg","BusinessObject","Hardware","",""
"_3UvSwDCdEDmlC-d5E76qgg","BusinessObject","ISRMS","",""
"_45PycDCdEDmlC-d5E76qgg","BusinessObject","PEMS","",""
"_2YcCkDCdEDmlC-d5E76qgg","BusinessObject","PRMS","",""
"_Jd330DCdEDmlC-d5E76qgg","BusinessObject","Radiation Monitoring System (RMS)","",""
"_Dc3iMDCeEDmlC-d5E76qgg","BusinessObject","Software","",""
"_-UUUADCdEDmlC-d5E76qgg","BusinessObject","UL SHC","",""
"_GiNFoDeoEDmBXc85b1rOaA","BusinessProcess","""Sieve"" process","",""
"_3yUmQDemEDmBXc85b1rOaA","BusinessRole","External stakeholder","",""
"_SdbW8DenEDmBXc85b1rOaA","Representation","Requirement № X","",""
"_GiyKQDCeEDmlC-d5E76qgg","Grouping","RMS subsystems","",""
