"ID","Key","Value"
"id-0318c251fd664fa88f0d37e3e5161108","Business Owner","??"
"id-035492aa093c4dc88ad59df78255829a","Purpose","For each data element, the Data Lineage is specific, which is what Source System first captured the data, as well as all of the downstream applications and data warehouse components where the data element resides"
"id-a51d03a6710b416ebd6f2cf9c94c57ef","TcpPort","9443"
"id-f6d709faa3754b4abcd68e81f21ce693","FQDN-prod","nslookup LXINFEDCAPP01.conseco.ad"
"id-f6d709faa3754b4abcd68e81f21ce693","FQDN-uat","nslookup LXINFEDCAPM01.conseco.ad"
"id-f6d709faa3754b4abcd68e81f21ce693","FQDN-dev","nslookup LXINFEDCAPD01.conseco.ad"
"id-f6d709faa3754b4abcd68e81f21ce693","IpAddress-prod","10.120.73.9"
"id-f6d709faa3754b4abcd68e81f21ce693","IpAddress-uat","10.120.41.12"
"id-f6d709faa3754b4abcd68e81f21ce693","IpAddress-dev","10.120.9.9"
"id-f6d709faa3754b4abcd68e81f21ce693","AzureResourceGroup-prod","rg-ccpa-prod-eu2"
"id-f6d709faa3754b4abcd68e81f21ce693","AzureResourceGroup-uat","rg-ccpa-uat-eu2"
"id-f6d709faa3754b4abcd68e81f21ce693","AzureResourceGroup-dev","rg-ccpa-dev-eu2"
"id-f6d709faa3754b4abcd68e81f21ce693","Azure Instance type-prod","D32a v4"
"id-f6d709faa3754b4abcd68e81f21ce693","Azure Instance type-uat","D32a v4"
"id-f6d709faa3754b4abcd68e81f21ce693","Azure Instance type-dev","D16a_v4"
"id-f6d709faa3754b4abcd68e81f21ce693","O/S prod","RHEL 7.9"
"id-f6d709faa3754b4abcd68e81f21ce693","O/S uat","RHEL 7.9"
"id-f6d709faa3754b4abcd68e81f21ce693","O/S dev","RHEL 7.9"
"id-f6d709faa3754b4abcd68e81f21ce693","CPU-prod","32 core"
"id-f6d709faa3754b4abcd68e81f21ce693","CPU-uat","32 core"
"id-f6d709faa3754b4abcd68e81f21ce693","CPU-dev","16 core"
"id-f6d709faa3754b4abcd68e81f21ce693","RAM-prod","128GB"
"id-f6d709faa3754b4abcd68e81f21ce693","RAM-uat","128GB"
"id-f6d709faa3754b4abcd68e81f21ce693","RAM-dev","64GB"
"id-f6d709faa3754b4abcd68e81f21ce693","Snapshot-prod","Daily Once"
"id-f6d709faa3754b4abcd68e81f21ce693","Snapshot-uat","Daily Once"
"id-f6d709faa3754b4abcd68e81f21ce693","Snapshot-dev","Daily Once"
"id-f6d709faa3754b4abcd68e81f21ce693","Backup Retention-prod","14 days"
"id-f6d709faa3754b4abcd68e81f21ce693","Backup Retention-uat","7 days"
"id-f6d709faa3754b4abcd68e81f21ce693","Backup Retention-dev","7 days"
"id-c615ebcc6abd4687ab48d6c668de4de8","FQDN-prod","nslookup edc-catalogadmin.cnoinc.com"
"id-c615ebcc6abd4687ab48d6c668de4de8","FQDN-prod","nslookup edc-catalog.cnoinc.com"
"id-c615ebcc6abd4687ab48d6c668de4de8","IpAddress-prod","10.120.73.16"
"id-c615ebcc6abd4687ab48d6c668de4de8","FQDN-uat","nslookup edc-admin-console-uat.cnoinc.com"
"id-c615ebcc6abd4687ab48d6c668de4de8","IpAddress-uat","10.120.41.18"
"id-c615ebcc6abd4687ab48d6c668de4de8","FQDN-uat","nslookup edc-catalog-uat.cnoinc.com"
"id-c615ebcc6abd4687ab48d6c668de4de8","IpAddress-uat","10.120.41.19"
"id-afabcf02281d49fe904f22156a06962a","IT Owner","??"
"id-0a7f8bf271474a679d919ab018d868a5","TcpPort","6005"
"id-deeb631bc15544339d87e0cb2546b06b","TcpPort","8443"
"id-cb7a649883be44cd9fd34606146cd652","TcpPort","8495"
"id-eeef0e7bc82142aabb67ccca625f59e5","TcpPort","8505"
"id-fc6bfdc27c074142aaff97e861e6356c","TcpPort","9475"
"id-9a416aff655b492799e023628c7c6650","TcpPort","9485"
"id-2277ab1f63084977867a1725d62842ba","TcpPort","9485"
"id-c6328c76585a4e3a881c4cf52386f224","TcpPort","8080/8443"
"id-5bc77c713534493cb2cfa1a2cae3a864","TcpPort","50070/50470"
"id-ee5bbc6fbddd42a9b8712784a5981665","TcpPort","8088/8090"
"id-a5be97498e6a4b7f8aab76c59112bc9c","TcpPort","8044"
"id-8f505c561f794ca6be105277360921a8","TcpPort","19888"
