"ID","Key","Value"
"id-26aae7e42d6942d883eef879a0fe402e","Junction_Type","Or"
"id-78dcd818683646b0b0c6eb0807d7253d","Junction_Type","Or"
"id-bc49a170d84d4075872992a733385fb1","Access_Type","Write"
"id-ebad499f0d0348f4888f79044cc0fb30","Access_Type","Write"
