"ID","Type","Name","Documentation","Specialization"
"aef727b8","ArchimateModel","Service Locator","",""
"be6b81a7","ApplicationComponent","class1 finder","",""
"id-1b7d7066","ApplicationComponent","class2 finder","",""
"a8fdb4b3","ApplicationComponent","class3 finder","",""
"d6a04616","ApplicationComponent","dependency injector","",""
"id-77de0693","ApplicationComponent","interface 1 implementation 1","",""
"c76a00dd","ApplicationComponent","interface 2 implementation 1","",""
"id-7a325412","ApplicationComponent","interface 2 implementation 2","",""
"id-408d69ff","ApplicationComponent","Registry","",""
"id-89925b3a","ApplicationComponent","Service Locator","",""
"id-947c5209","ApplicationFunction","configure()","",""
"id-206bee6f","ApplicationFunction","constrcuctor ()","",""
"id-4f599a0e","ApplicationFunction","constrcuctor (params)","",""
"cddf1e1c","ApplicationFunction","Find (ID)","",""
"a2fd00fb","ApplicationFunction","Find (ID)","",""
"id-41537859","ApplicationFunction","Find (ID)","",""
"id-3468c6c1","ApplicationFunction","get interface 1 instance()","",""
"id-5e72ffe4","ApplicationFunction","get interface 2 instance()","",""
"id-3c7c0baf","ApplicationFunction","getInstance (interface name)","",""
"id-9a7c562a","ApplicationInterface","interface 1","",""
"d3a19364","ApplicationInterface","interface 2","",""
"d0043c31","ApplicationProcess","Application Process","",""
"id-78f61bda","ApplicationProcess","configure Service Locator","",""
"ec5588ab","ApplicationProcess","get interface 2 instance","",""
"id-4be05028","ApplicationProcess","Get intstance for the interface 1","",""
"id-8cdf2935","ApplicationProcess","get SeviceLocator","",""
"c4804d3f","ApplicationProcess","return object of class 1","",""
"id-622a14b3","ApplicationProcess","return object of class 2","",""
"id-4103b756","ApplicationProcess","return object of class 3","",""
"id-93f71568","DataObject","config file","",""
"id-5266abef","DataObject","params","",""
"id-9a88c9f6","DataObject","ref to finder 1","",""
"id-466ad836","DataObject","ref to finder 2","",""
"c73056f9","DataObject","ref to finder 3","",""
"id-5f88e9b6","DataObject","ref to interface 2","",""
"e0954f8d","Artifact","properties file","",""
