"ID","Type","Name","Documentation","Specialization"
"_JU9WQISWEeyxbevs_zeV6g","ArchimateModel","Simulation for Francis","",""
"_-r-5MGbEEDqUVd8Go8ELFg","BusinessActor","IGO Creator","",""
"_ndw0MGbGEDqUVd8Go8ELFg","BusinessActor","NEKoin IGO Creator","",""
"_85PeUGbGEDqUVd8Go8ELFg","BusinessActor","QUT token holder","",""
"_CSURQGbGEDqUVd8Go8ELFg","Contract","creator must have enough NEKoin in their wallet.","",""
"_ezL0QGbHEDqUVd8Go8ELFg","Product","Creators may set what token to use as Staking rewards and it's distribution amount.","",""
"_8c9VgGbHEDqUVd8Go8ELFg","Product","Creators may set what token to use as token rewards and it's annual percentage yield.","",""
"_FBDk4GbFEDqUVd8Go8ELFg","ApplicationComponent","IGO Create portfolio","",""
"__xy1QGbFEDqUVd8Go8ELFg","ApplicationProcess","Creator should fill out their Profile","",""
"_ZMu-kGbGEDqUVd8Go8ELFg","ApplicationProcess","Creator should fillout the details of their project.","",""
"_f6M8IGbGEDqUVd8Go8ELFg","ApplicationProcess","then Creator may build up their portfolio.","",""
"_SDHF8GbFEDqUVd8Go8ELFg","Node","NEKoin Staking (POS) Tool","",""
"_PFgsYGbFEDqUVd8Go8ELFg","Node","NEKoin Vesting Tool","",""
"_dn9pMGbFEDqUVd8Go8ELFg","Node","NFT Generator Tool","",""
"_bNtNQGbFEDqUVd8Go8ELFg","Node","Token Generator Tool","",""
"_va-s8GbHEDqUVd8Go8ELFg","Node","Yield Farming Tools","",""
"_H_tnAGbIEDqUVd8Go8ELFg","TechnologyService","token is minted under Creator's sets of requirements.","",""
