"ID","Type","Name","Documentation","Specialization"
"id-9f3309ae","ArchimateModel","smava","",""
"ffb4294b","ApplicationComponent","recrt-api","service interfaces,
model,
exceptions",""
"id-3e9a397f","ApplicationComponent","recrt-asynch","",""
"fc186bde","ApplicationComponent","recrt-persistence","config - spring configuration
model - api model realization
repository - CRUD",""
"id-61527798","ApplicationComponent","recrt-rest","",""
"b3234d27","ApplicationComponent","recrt-service","",""
