"ID","Key","Value"
"75ef0a04","Directed","false"
"5cefefe2","Directed","false"
"1e516098","Directed","false"
"44210dcb","Directed","false"
"2f5e7ae6","Directed","false"
"c54210a6","Directed","false"
"befe18d7","Directed","false"
"3b196b64","Directed","false"
"99e0c9eb","Directed","false"
"8b603338","Directed","false"
"b2f05a97","Directed","false"
"73043c11","Directed","false"
"42f81b3f","Directed","false"
"6f95ecf8-b043-42fd-b687-d5838d832a7e","Directed","false"
"9e80b347-bf35-47ad-baad-a0cbaa3e4c8d","Directed","false"
"8c48d623-1f51-4585-9309-85495ecec574","Directed","false"
"002ea235-01ab-4306-a9f3-20087342c8b8","Access_Type","Write"
"7925cbf1-0f1e-40b7-bb98-1655d32442cd","Access_Type","Write"
"64a530e0-92ae-4f4a-bcdc-214962a2cc2f","Directed","false"
"c6910de6-894c-4805-8900-6eda47914454","Directed","false"
"052b822b-67b6-44ce-8c57-ded4a78ddfdd","Access_Type","Write"
"f95405a3-2a14-48d7-a63d-6b757f63d6ad","Directed","false"
"ecbdcb15-4ad2-4787-b4fd-3ccd0355d052","Access_Type","Write"
"63ad9703-bd41-4da0-9256-d77f65b51617","Access_Type","Write"
"b794ab9a-0309-4d28-8adf-83ae3f398acf","Directed","false"
"53c07e22-faf9-444c-b7e2-637badb7dfff","Directed","false"
"cd0c3d71-6c84-4b84-8a85-b5df97dedc35","Access_Type","Write"
"72160e35-e279-499b-aea3-40cb86d56d77","Directed","false"
