"ID","Key","Value"
"69510aed-d9fd-4a16-b3f4-6db54e77a3bd","Directed","false"
"b95ce342-ae98-496d-8ef5-bcc336d370c8","Directed","false"
"cdca4147-ea74-4862-95db-afa327ddb4aa","Directed","false"
"7ddce6d0-3d77-4db3-a540-481270f87d84","Directed","false"
"ac976ccd-f7db-434a-ad42-9542901c5678","Directed","false"
"fb01a87f-b83d-4f05-bfa5-bd086b7de029","Directed","false"
"3b5eec26-9bb8-4284-bbde-57eac2fbaa86","Directed","false"
"ebb72d5b-e10d-4d8e-b835-390efc46b9be","Directed","false"
"30a10634-d313-4317-9f41-43331238f3b3","Directed","false"
"b0ac16e9-9fc5-46b8-8d84-cde7aa140642","Directed","false"
"7ccc96e5-79dd-4d94-bc70-cf189621f215","Directed","false"
"b3a0823b-ae03-4250-95d9-aa0d2b42e14e","Directed","false"
"434dd11c-85b3-4b70-8c3f-725515f8f8c2","Directed","false"
"df3a0ad0-b6ae-47e8-8961-36d3301f715f","Directed","false"
"7c000bee-3f29-4100-ab23-b2a134e2f6ea","Directed","false"
"882df3b4-da10-4beb-bde2-1d43e07a11a6","Directed","false"
"c902e783-4488-4af1-85a7-c724c49fa64b","Directed","false"
"27a53cc2-a37f-4b0a-893c-f53637dfb934","Directed","false"
"5e966247-4177-4319-949a-02af67891493","Directed","false"
"1bc81275-397a-4a1e-a3d0-3ee823910101","Directed","false"
"b9e334bf-147b-4971-a8ed-71c0f7e3bdd8","Directed","false"
"94846858-0606-4133-b645-8770cb2d7f9a","Directed","false"
"8ba3fd66-7b0b-49ff-b306-372f3445c60e","Directed","false"
"275f2b75-5a02-46e6-97e4-c7f37d12bfe0","Directed","false"
"ff760693-f33a-4590-9bf5-58c9aca0b5b1","Directed","false"
"f65dd503-c559-4d13-b32b-9a8c6a6b77cb","Directed","false"
"6a6c007c-9334-44c7-a91d-db563d96a848","Directed","false"
"fad22045-4f7d-42f3-b81d-e698bcb2cec0","Directed","false"
"59b1c5c7-5cde-4a9d-873f-6cc2d37f4991","Directed","false"
"717569ed-6752-46ea-b6f6-3196848bcffd","Directed","false"
"d787ae89-c552-4c05-b567-29c4511d002a","Directed","false"
"8f7f1dc3-3bc4-473f-b0d1-ab380319a7a3","Directed","false"
