"ID","Key","Value"
"id-961b1a6b","Directed","false"
"id-44a66694","Directed","false"
"id-308d6ce3","Directed","false"
"id-0b003418","Directed","false"
"id-3eb52816","Directed","false"
"id-4057b0ee","Directed","false"
"id-567ece3b","Directed","false"
"id-072c58c8","Directed","false"
"d09b8c3a","Access_Type","Write"
"id-197008e7","Access_Type","Write"
"id-517e9d63","Access_Type","Write"
