"ID","Key","Value"
"a6c04c98","Access_Type","Write"
"id-813ea02e","Access_Type","Write"
"id-327eb59b","Directed","false"
"dc66fec4","Access_Type","Write"
"ed74789e","Directed","false"
"id-6a58d12a","Access_Type","Write"
"id-3e0e64e4","Access_Type","Write"
"id-8f9d62fe","Access_Type","Write"
"ecc8989d","Access_Type","Write"
"id-0ba2bff5","Directed","false"
"id-12c48f9d","Directed","false"
"f73d7539","Directed","false"
"f5aab85f","Directed","false"
"f78695b8","Access_Type","Write"
"id-2c87eefb","Access_Type","Write"
"id-1a75718a","Access_Type","Write"
"a52f1ab8","Access_Type","Write"
"id-41e15914","Directed","false"
"id-4d2811a8","Directed","false"
"d1e28f3e","Directed","false"
"id-96acfdd7","Directed","false"
"id-2ed163c8","Directed","false"
"id-46e4eade","Directed","false"
"c7e8e77f","Directed","false"
"id-4a8d03a5","Directed","false"
"id-4b82a172","Directed","false"
"f5c7614c","Directed","false"
"f6d7f244","Directed","false"
"id-49b3d942","Directed","false"
"b80ac532","Directed","false"
"id-85350ff5","Directed","false"
"id-13395890","Directed","false"
"id-682b7d9b","Directed","false"
"id-044c0e6f","Directed","false"
"id-2b3c136d","Directed","false"
"af81f286","Directed","false"
"id-79f318c0","Access_Type","Write"
"fe91152d","Directed","false"
"d8babad2","Access_Type","Write"
"ba133977","Access_Type","Write"
"id-425b9049","Access_Type","Write"
"id-79b51171","Access_Type","Write"
"bf1c4bc7","Access_Type","Write"
"id-55e9ea3c","Directed","false"
"id-4d749ea7","Access_Type","Write"
"id-00fd982b","Access_Type","Write"
"id-61803e54","Access_Type","Write"
"ff10e1d2","Access_Type","Write"
"id-50cc7a3b","Access_Type","Write"
"a63109e3","Access_Type","Write"
"b2893c96","Access_Type","Write"
"c1a4ee3a","Directed","false"
"d152a552","Directed","false"
"id-9aa6d2f9","Directed","false"
"id-403dc626","Access_Type","Write"
"d5669831","Access_Type","Write"
"e68e3a24","Directed","false"
"id-2cf3aa23","Directed","false"
"id-01de0f05","Directed","false"
"b0fc9348","Access_Type","Write"
"bc05afaa","Access_Type","Write"
"f287e4e3","Directed","false"
"id-9bd6ac09","Directed","false"
"b31af7dd","Directed","false"
"d2dac3ff","Directed","false"
"id-270971a6","Directed","false"
