"ID","Type","Name","Documentation","Specialization"
"_JIuKcDklEeufTvxJgLajhw","ArchimateModel","PAKS-II. Research and development","",""
"_P5AUsBtTEDmpCuKuMOPkqw","BusinessFunction","ОА1. Определение функциональной архитектуры","",""
"_JYwB0BtVEDmpCuKuMOPkqw","BusinessFunction","ОА2. Модульный синтез","",""
"_IRbfUBtTEDmpCuKuMOPkqw","BusinessFunction","УТ1. Разработка требований стейкхолдеров","",""
"_juvJABtTEDmpCuKuMOPkqw","BusinessFunction","УТ2. Разработка функциональных требований","",""
"_LfFcMBtVEDmpCuKuMOPkqw","BusinessFunction","УТ3. Разработка технических требований","",""
"_Zh_BIBtTEDmpCuKuMOPkqw","BusinessRole","Архитектор","",""
"_K4K4EBtTEDmpCuKuMOPkqw","BusinessRole","Инженер по управлению требованиями","",""
"_DisC0BtUEDmpCuKuMOPkqw","BusinessRole","Инженер по управлению требованиями","",""
"_Wpk-sBtVEDmpCuKuMOPkqw","Product","Структурная диаграмма","",""
"_08wCQBtVEDmpCuKuMOPkqw","Product","Технические требования","",""
"_NG2WIBtTEDmpCuKuMOPkqw","Product","Требования стейкхолдеров","",""
"_a8-YcBtTEDmpCuKuMOPkqw","Product","Функциональная диаграмма","",""
"_FsnjwBtUEDmpCuKuMOPkqw","Product","Функциональные требования","",""
