"ID","Type","Name","Documentation","Specialization"
"id-5ff858c6","ArchimateModel","2 continuous integration","",""
"f45983b1","BusinessActor","Working group 1","",""
"fc21ae93","BusinessActor","Working group 1","",""
"d12d3679","BusinessActor","Working group 2","",""
"fab33435","BusinessInteraction","Continuous communication and integration of working groups when working on a model","",""
"id-39658344","BusinessObject","entity 1","",""
"b14b4137","BusinessObject","entity 1","",""
"d0420410","BusinessObject","entity 2","",""
"id-922e1d74","BusinessObject","entity 2","",""
"id-2112210e","BusinessObject","entity 3","",""
"id-550f310b","BusinessObject","entity 3","",""
"id-7ca067a9","BusinessObject","entity 4","",""
"id-9dbd6a7e","BusinessObject","entity 4","",""
"id-1b6211b4","Outcome","When more than one working group is working on the model (within one limited context). In order to maintain the model in its entirety as well as a single common language and a vocabulary of concepts, it is necessary to constantly integrate working groups among themselves.","",""
"id-46198fb8","Requirement","The models used in a certain context should be consistent","",""
"b074d3d8","Requirement","The models used in a certain context should be consistent","",""
"id-852bbdb9","Requirement","Use the ubiquitous language 1","",""
"ee994815","Requirement","Use the ubiquitous language 1","",""
"a1ebaace","Grouping","aggregate 1","",""
"id-4bbc05e3","Grouping","aggregate 1","",""
"id-0a75300b","Grouping","aggregate 2","",""
"id-999deb25","Grouping","aggregate 2","",""
"id-63cedd94","Grouping","aggregate 3","",""
"id-2e5ff6c8","Grouping","aggregate 3","",""
"b9d4cc11","Grouping","Bounded context 1","",""
"id-8b602276","Grouping","model 1","",""
