"ID","Type","Name","Documentation","Specialization"
"_ugV70GfCEeuyzKg_X9-Fsg","ArchimateModel","GAIAX1","",""
"_ugY_9mfCEeuyzKg_X9-Fsg","BusinessActor","Fahrzeughersteller","",""
"_ugY_8GfCEeuyzKg_X9-Fsg","BusinessActor","Flottenbetreiber","",""
"_ugY__GfCEeuyzKg_X9-Fsg","BusinessActor","Infrastrukturoperator","",""
"_ugY_7GfCEeuyzKg_X9-Fsg","BusinessActor","Mobility Platform Provider","",""
"_ugY_9GfCEeuyzKg_X9-Fsg","BusinessActor","Unternehmen Wartung","",""
"_ugY_7mfCEeuyzKg_X9-Fsg","BusinessActor","Verkehrs-unternehmen","",""
"_ugY_8mfCEeuyzKg_X9-Fsg","BusinessActor","Verkehrsteilnehmer*in","",""
"_ugY_6mfCEeuyzKg_X9-Fsg","BusinessRole","GAIA-X Data Owner","",""
"_ugY_3GfCEeuyzKg_X9-Fsg","BusinessRole","GAIA-X Node Provider","",""
"_ugY_6GfCEeuyzKg_X9-Fsg","BusinessRole","GAIA-X Service Consumer","",""
"_ugZAAGfCEeuyzKg_X9-Fsg","BusinessRole","GAIA-X Service Consumer Betreiber","",""
"_ugY_2mfCEeuyzKg_X9-Fsg","BusinessRole","GAIA-X Service Instance Provider","",""
"_ugY_2GfCEeuyzKg_X9-Fsg","BusinessRole","GAIA-X Service Provider","",""
"_WMnGwFDHEDmRqoiAmx-X9w","ApplicationCollaboration","Collaboration","",""
"_ugZAAmfCEeuyzKg_X9-Fsg","ApplicationComponent","Arbeitsplätze","",""
"_ugZACmfCEeuyzKg_X9-Fsg","ApplicationComponent","Dezentraler Zugang","",""
"_ugY_4GfCEeuyzKg_X9-Fsg","ApplicationComponent","GAIA-X Service","",""
"_F6JvcFDIEDmRqoiAmx-X9w","ApplicationComponent","GAIA-X Service","",""
"_D59OwFDHEDmRqoiAmx-X9w","ApplicationComponent","KeepMoving","",""
"_wKcCEFDEEDmRqoiAmx-X9w","ApplicationComponent","MATSIM","",""
"_ugZABGfCEeuyzKg_X9-Fsg","ApplicationComponent","Optimierung Flottenbetrieb","",""
"_2EvdUFDEEDmRqoiAmx-X9w","ApplicationComponent","SUMO","",""
"_ivMdkFDHEDmRqoiAmx-X9w","ApplicationFunction","Drivetrain Dispo","",""
"_nqItkFDHEDmRqoiAmx-X9w","ApplicationFunction","Energie Dispo","",""
"_HagkYFDHEDmRqoiAmx-X9w","ApplicationFunction","OnDemand Dispo","",""
"_7UkYMFDEEDmRqoiAmx-X9w","ApplicationInterface","TRACI","",""
"_wKKYcFDIEDmRqoiAmx-X9w","ApplicationService","Fahr- und Dienstplanung","",""
"_ugY_5GfCEeuyzKg_X9-Fsg","DataObject","Data Object","",""
"_ugY__mfCEeuyzKg_X9-Fsg","Device","Arbeitsplätze Betrieb Infrastruktur","",""
"_ugY_-mfCEeuyzKg_X9-Fsg","Device","Arbeitsplätze Betrieb n Fz","",""
"_ugY_5mfCEeuyzKg_X9-Fsg","Device","Device","",""
"_ugY_-GfCEeuyzKg_X9-Fsg","Device","End Unser Device","",""
"_ugY_3mfCEeuyzKg_X9-Fsg","Node","GAIA-X Node","",""
"_yngE8FDFEDmRqoiAmx-X9w","Node","GAIA-X VM-Node","",""
"__JxyYFDIEDmRqoiAmx-X9w","TechnologyService","Fahr- und Dienstplanung","",""
"_ugY_4mfCEeuyzKg_X9-Fsg","TechnologyService","GAIA-X Service Instance","",""
"_ugZABmfCEeuyzKg_X9-Fsg","Goal","Effizienter Fahrzeugeinsatz","",""
"_ugZACGfCEeuyzKg_X9-Fsg","Goal","Intermodale nachhaltige Mobilität","",""
"_zB2CIFDGEDmRqoiAmx-X9w","Grouping","TUB","",""
