"ID","Key","Value"
"id-c963cb7743104f6db6b3894cea6d1976","Directed","false"
"id-606fdd4191754422af4e43967fc6bc06","Directed","false"
"id-d2e5a62722b042ceb8f69be184dfbf4f","Directed","false"
"id-b782bf80df2e474c88a86f58a1cbdcd7","Access_Type","Write"
"id-c809e1fb680b4814aa029d4159823af2","Directed","false"
