"ID","Key","Value"
"id-8887c7354cd945bd851d41b16a17c6e5","",""
"id-7a9abdde7c9f4cf6a6ce678ec0ecae04","Roles","Ingresador, Aprobador, Representante legal"
"id-372d9c4365e544ceb19851d5c539cea5","URL","/account"
"id-372d9c4365e544ceb19851d5c539cea5","METHODS","POST, PUT, GET"
"id-a3f27ff4d73149809cbde54f828a3fe7","URL","/company"
"id-a3f27ff4d73149809cbde54f828a3fe7","METHODS","POST, GET"
"id-7144b5e9e0ce45ecbcb0aad0edf00863","URL","/user"
"id-7144b5e9e0ce45ecbcb0aad0edf00863","METHODS","POST, PUT, GET"
"id-ae49ce78e49b446abfa5043651924dbe","URL","paymentOrder"
"id-ae49ce78e49b446abfa5043651924dbe","METHODS","GET, POST, PUT"
"id-c793d88385a04b17b3e7f1fe597a6bbd","URL","/payment"
"id-c793d88385a04b17b3e7f1fe597a6bbd","METHODS","GET, POST, PUT"
"id-be4eed77a00049e097907ea38617eb8b","URL","/serviceOffered"
"id-be4eed77a00049e097907ea38617eb8b","METHODS","GET, POST, PUT"
"id-fb9518ba635d47a3b6d0ae74be090f37","URL","/servicePayment"
"id-fb9518ba635d47a3b6d0ae74be090f37","METHODS","GET, PUT, POST"
"id-8862567d62c2447b9cf61b8c436f7371","URL","/collectionorder"
"id-8862567d62c2447b9cf61b8c436f7371","METHODS","GET, POST, PUT"
"id-01dcf2ecd11d46218857adab9ab824b6","URL","/collection"
"id-01dcf2ecd11d46218857adab9ab824b6","METHODS","GET, POST, PUT"
"id-53c229238326493d800cdcb171d79fd6","COLLECTIONS","6"
"id-53c229238326493d800cdcb171d79fd6","NAME","PaymentsAndCollections"
"id-b4e7f38c05044336958d48f5cc303465","URL","/groups"
"id-b4e7f38c05044336958d48f5cc303465","METHODS","POST, PUT, GET"
"id-7125c838fb3349f98811887a4462f1d2","URL","/customer"
"id-7125c838fb3349f98811887a4462f1d2","METHODS","POST, PUT, GET"
"id-9ba2751c4821491c9dddabacb0cf849b","URL","/JournalEntry"
"id-9ba2751c4821491c9dddabacb0cf849b","METHODS","POST, GET"
"id-8c9b2514b5894962a594e4900b62c048","URL","/GeneralLedgerAccount"
"id-8c9b2514b5894962a594e4900b62c048","METHODS","POST, GET"
"id-c00757b0fccd4984b24c063bcee9b563","COLLECTIONS","6"
"id-c00757b0fccd4984b24c063bcee9b563","NAME","PaymentsAndCollections"
"id-0a48ae4d20354c229b740b84b9fe01eb","COLLECTIONS","3"
"id-0a48ae4d20354c229b740b84b9fe01eb","NAME","proyectoArquitectura"
"id-956eeb54ba2f46a0a72a29eec4228777","COLLECTIONS","2"
"id-956eeb54ba2f46a0a72a29eec4228777","NAME","Clients"
"id-da10947456ae4b79ba8d9cc5afb2dfb7","COLLECTIONS","6"
"id-da10947456ae4b79ba8d9cc5afb2dfb7","NAME","CMAccouting"
"id-7db8204c681442dd8ff4d817c9fa1d63","SUBSCRIPTION","FREE"
"id-7db8204c681442dd8ff4d817c9fa1d63","VERSION","4.1"
"id-7db8204c681442dd8ff4d817c9fa1d63","PORT","27017"
"id-ec12732f96c84910a63a64cfc797951b","URL","http://34.71.130.180:8080/"
"id-ec12732f96c84910a63a64cfc797951b","PORT","8080"
"id-ec12732f96c84910a63a64cfc797951b","EXPOSITION_TYPE","LOADBALANCER"
"id-d063a74a01ea44cbbb2314ecb5a20714","URL",""
"id-d063a74a01ea44cbbb2314ecb5a20714","PORT",""
"id-d063a74a01ea44cbbb2314ecb5a20714","EXPOSITION_TYPE","EXPOSITION_TYPE"
"id-90411cb0ce1846b4899972a01edc9a47","URL","http://34.171.121.24/#/pages/login"
"id-90411cb0ce1846b4899972a01edc9a47","PORT","80"
"id-90411cb0ce1846b4899972a01edc9a47","DNS","banquito-arqui.online"
"id-90411cb0ce1846b4899972a01edc9a47","EXPOSITION_TYPE","LOADBALANCER"
"id-7f4d6a5fe1d244e0bfb824f11aeda8f6","PORT","8080"
"id-7f4d6a5fe1d244e0bfb824f11aeda8f6","URL","http://34.173.166.171:8080/"
"id-7f4d6a5fe1d244e0bfb824f11aeda8f6","EXPOSITION_TYPE","LOADBALANCER"
"id-98bf1d057bcd4e1bb194c98d67c69219","URL","http://34.68.143.8:8080 /"
"id-98bf1d057bcd4e1bb194c98d67c69219","PORT","8080"
"id-98bf1d057bcd4e1bb194c98d67c69219","EXPOSITION_TYPE","LOADBALANCER"
"id-d3d26237d199494da5a5d38aead9c2b5","PORT","8080"
"id-d3d26237d199494da5a5d38aead9c2b5","URL","http://35.184.249.84:8080/"
"id-d3d26237d199494da5a5d38aead9c2b5","EXPOSITION_TYPE","LOADBALANCER"
"id-d123fe5c2ba943fa8e35dac9fcfe6700","PORT","8080"
"id-d123fe5c2ba943fa8e35dac9fcfe6700","URL","http://34.122.125.248:8080/"
"id-d123fe5c2ba943fa8e35dac9fcfe6700","EXPOSITION_TYPE","LOADBALANCER"
"id-6b077cd1732e4bee9f246fe8fd65889d","SUBSCRIPTION","FREE"
"id-442952da7baa499980048551a1956a6d","PORT","27017"
"id-442952da7baa499980048551a1956a6d","SUBSCRIPTION","FREE"
"id-442952da7baa499980048551a1956a6d","VERSION","5.0.10"
"id-fddd7663a636489da94bab0baa218077","VERSION","5.0.10"
"id-fddd7663a636489da94bab0baa218077","PORT","27017"
"id-fddd7663a636489da94bab0baa218077","SUBSCRIPTION","FREE"
"id-dfd131fa88be42c5a061a7ef6072a3c7","VERSION","5.0.10"
"id-dfd131fa88be42c5a061a7ef6072a3c7","PORT","27017"
"id-dfd131fa88be42c5a061a7ef6072a3c7","SUBSCRIPTION","FREE"
"id-184242304446422ab94c8c437a0c7f19","VERSION","5.0.10"
"id-184242304446422ab94c8c437a0c7f19","PORT","27017"
"id-184242304446422ab94c8c437a0c7f19","SUBSCRIPTION","FREE"
"id-21c944b6ab964ae59d8f2a7f9e4bf697","DOMAIN","banquito-arqui.online"
"id-21c944b6ab964ae59d8f2a7f9e4bf697","EXPIRATION","2023-07-22"
"id-21c944b6ab964ae59d8f2a7f9e4bf697","SUBSCRIPTION","PAID"
"id-324405629126499380afd3ce5cbba960","S.O","Debian"
