"ID","Type","Name","Documentation","Specialization"
"5051709a","ArchimateModel","State","",""
"afde3b16","ApplicationComponent","class concrete state A","",""
"b4c54b9e","ApplicationComponent","class concrete state B","",""
"a3afff48","ApplicationComponent","class context","",""
"f1466150","ApplicationFunction","Application Function","",""
"286775c0","ApplicationFunction","change state (state object)","",""
"bdf727a9","ApplicationFunction","method 1","",""
"dc5575f1","ApplicationFunction","method 1","",""
"adb2a52a","ApplicationFunction","method 1","",""
"79e9b928","ApplicationFunction","method 2","",""
"29d034a6","ApplicationFunction","method 2","",""
"cff32727","ApplicationFunction","method 2","",""
"12fa7f7e","ApplicationFunction","method 2","",""
"0169d38d","ApplicationFunction","request 1","",""
"a8b202ee","ApplicationFunction","request 2","",""
"dd74319f","ApplicationInterface","interface state","",""
"f33e1025","ApplicationProcess","Application Process","",""
"45e0c340","ApplicationProcess","Application Process","",""
"04ce0ff3","ApplicationProcess","Application Process","",""
"2ce71a5c","ApplicationProcess","change state to A","",""
"768e70ac","ApplicationProcess","change state to B","",""
"88e35711","ApplicationProcess","create state A or B","",""
"234a23fa","ApplicationProcess","set REF to created state as current state","",""
"70644e73","ApplicationProcess","some request","",""
"fdc4bf50","ApplicationProcess","some request","",""
"c4e63f82","ApplicationProcess","use method 1","",""
"9072ce75","ApplicationProcess","use method 2","",""
"598066e4","ApplicationProcess","use method 2 (copy)","",""
"0e4565d9","ApplicationProcess","use method 2 (copy)","",""
"82fbefa9","ApplicationProcess","use method 2 of REF current state","",""
"71bbdef5","ApplicationProcess","use method 2 of REF current state","",""
"b8ec1de8","ApplicationProcess","use method 3","",""
"109b5908","ApplicationProcess","use method 4","",""
"1d3d0c09","DataObject","REF to state object (interface state type)","",""
"d4ebc09e","Junction","Junction","",""
"59678094","Junction","Junction (copy)","",""
