"ID","Type","Name","Documentation","Source","Target","Specialization"
"d5e09a47-9af8-40b6-b997-b8d222fbd40c","AccessRelationship","","","9c559689-3063-4980-ba54-6c6571fdfafa","030bea1c-c47c-49f8-89d6-8cd8d8929cf8",""
"ebaeef97-a5a7-4a12-9300-5385ee892937","AccessRelationship","","","445db22c-cb8a-48ea-81c6-dbc99399fa91","53ac573b-bada-4a1a-8eb5-debaa24d3809",""
"61bca2c7-2f9f-4dbc-836c-9161369dd62d","AccessRelationship","","","542c9c45-139b-415b-9888-5dbbb4bb03ff","95d4f54d-d61a-494e-9ae7-f04687e1e0f7",""
"43f0f298-99a7-41e5-b998-5ae8ae89e0ca","AccessRelationship","","","6bc58486-8d4c-49ae-acf9-5113c4688d0a","36dfdbd2-fdd9-4dc7-aa9f-d357214a8508",""
"8c213188-eec1-4a90-8dcd-a42383a94e38","AccessRelationship","","","ef17e0d7-bed7-4f7f-8462-f4d07d2a2d69","40566433-b208-4b0b-ab2f-ac56863fa713",""
"120dd2f9-7cd5-4b9e-a58b-7054bd65a052","AccessRelationship","","","12b4c919-6fb8-4009-a99b-306bbb3cf5dd","40566433-b208-4b0b-ab2f-ac56863fa713",""
"4646b9a5-e538-4964-87b4-ff32fa20fa01","AccessRelationship","","","a2307ac8-440f-4e9d-94ec-310d20b36df8","36dfdbd2-fdd9-4dc7-aa9f-d357214a8508",""
"e0ac69dc-fcd3-4ec6-9f11-14490b4acf63","AccessRelationship","","","c89398a3-0a96-4369-a8c0-b7fbbccf232c","1b0685dc-27ec-49a5-8dad-448356ff10ef",""
"1b62e40b-6cce-4920-b99c-cb53245bebc6","AccessRelationship","","","0d63a4ac-c4aa-40ff-8653-14d682a5531f","1b0685dc-27ec-49a5-8dad-448356ff10ef",""
"39d64881-7f81-467e-975c-4298a395051d","AccessRelationship","","","e7bc1ccd-f2c9-4d69-a857-72a1056a19e7","c950ad79-d64f-44de-96f5-c8c2e5567fd1",""
"8dcae5d1-d852-4d66-8c74-4cc311a49dfd","AccessRelationship","","","ebe8815f-5659-458b-be8d-65ac0baf21c2","c950ad79-d64f-44de-96f5-c8c2e5567fd1",""
"92a66d4a-1b5a-4d61-b4d2-dd37d5d00a3c","AccessRelationship","","","ebe8815f-5659-458b-be8d-65ac0baf21c2","8c13ed65-5ac1-4785-aed2-0ad35e10e96e",""
"aea5772d-9e38-45b2-a1b3-0e63bbe875ef","AccessRelationship","","","e7bc1ccd-f2c9-4d69-a857-72a1056a19e7","8c13ed65-5ac1-4785-aed2-0ad35e10e96e",""
"873d928f-fae0-48e8-92c6-c9b08b331775","AccessRelationship","","","840d39d9-5dbd-485f-aecf-6a54b9185760","1ff4e70e-c2a6-4571-b700-c56d647e574b",""
"e14c0b3b-6f53-4a7f-86b4-5ece2e19d297","AccessRelationship","","","d60feff7-3cf7-4158-9daa-f55098646351","0de99420-0252-4788-8732-ee96f9f5e8b9",""
"2324f816-d7aa-4ae5-b233-6ec580157784","AccessRelationship","","","83a924b3-9966-43f7-a838-87760185a97e","1ff4e70e-c2a6-4571-b700-c56d647e574b",""
"1dbd287d-01da-4eba-9d63-20abfc405a33","AccessRelationship","","","c69264a3-6790-4058-8056-d7654ae77a75","c950ad79-d64f-44de-96f5-c8c2e5567fd1",""
"c649fa7f-0a20-43ce-b1ec-a0b4bb39a5e7","AccessRelationship","","","0984a188-6642-400c-a42f-20277624eee9","c950ad79-d64f-44de-96f5-c8c2e5567fd1",""
"c3950612-5080-4d28-b276-2cec37cd5b2c","AccessRelationship","","","dccb663c-584f-44ac-8d1e-e3d126f79772","0de99420-0252-4788-8732-ee96f9f5e8b9",""
"ac09f3a3-c4a9-4e2b-b82b-b65d12b43a24","AccessRelationship","","","ac982ce3-98bb-468b-a594-1f4463e9babb","013f493e-1497-459f-96e7-e31942157778",""
