"ID","Type","Name","Documentation","Specialization"
"_7pxwcF5wEeumrfA0zwK5rg","ArchimateModel","C-ITS Templin","",""
"_w7eEAEOrEDmoxqN8F7FYnQ","Capability","autonom","",""
"_dWqeEEOfEDmoxqN8F7FYnQ","Capability","kostenloser Elektro-Bus","",""
"_NaHXQEOeEDmoxqN8F7FYnQ","Capability","Tourismus fördern","",""
"_ewXb8EOfEDmoxqN8F7FYnQ","CourseOfAction","Pilotprojekt","",""
"_VURJYEOpEDmoxqN8F7FYnQ","BusinessActor","","",""
"_aru9UEOpEDmoxqN8F7FYnQ","BusinessActor","","",""
"_f1YXsEOpEDmoxqN8F7FYnQ","BusinessActor","","",""
"_37JTQEOoEDmoxqN8F7FYnQ","BusinessActor","","",""
"_t7nkgEOnEDmoxqN8F7FYnQ","BusinessActor","Actor","",""
"_lr3U0EOnEDmoxqN8F7FYnQ","BusinessActor","Digitale Apps","",""
"_lrDoEEOdEDmoxqN8F7FYnQ","BusinessActor","Digitale Stakeholder","",""
"_te5zUEOnEDmoxqN8F7FYnQ","BusinessActor","NaturThermeTemplin","",""
"_s-iRMEOnEDmoxqN8F7FYnQ","BusinessActor","Seehotel","",""
"_a92zoEOfEDmoxqN8F7FYnQ","BusinessActor","Verkehrsbetriebe","",""
"_PLVm0EOqEDmoxqN8F7FYnQ","BusinessCollaboration","Unterstützung durch Hochschulen sichern","",""
"_XUFPkEOqEDmoxqN8F7FYnQ","BusinessInteraction","Überwachung der Parameter durch LSA","",""
"_IviBAEOqEDmoxqN8F7FYnQ","BusinessRole","Anwerbung technlogischer Expertise durch Unternehmen","",""
"_U3bm8EOqEDmoxqN8F7FYnQ","BusinessRole","Anwerbung von Personal zur Sicherstellung des Betriebes","",""
"_kWO-oEOnEDmoxqN8F7FYnQ","BusinessRole","Role","",""
"_OPJrYEOqEDmoxqN8F7FYnQ","BusinessRole","Role","",""
"_mMqUwEOnEDmoxqN8F7FYnQ","BusinessRole","Services","",""
"_RbymgEOqEDmoxqN8F7FYnQ","Contract","Anwerbung von Personal zur Sicherstellung des Betriebes","",""
"_LYg1cEOqEDmoxqN8F7FYnQ","Contract","Contract","",""
"_OgxRwEOoEDmoxqN8F7FYnQ","Product","Digitale App","",""
"_XnOf8EOoEDmoxqN8F7FYnQ","Product","Tourismus-App (übergreifend)","",""
"_zcnScEOoEDmoxqN8F7FYnQ","ApplicationService","Service","",""
"_wkZ2kEOlEDmoxqN8F7FYnQ","Constraint","Constraint","",""
"_XgNZUEOlEDmoxqN8F7FYnQ","Driver","Lebensqualität verbessern","",""
"_mnpSgEOlEDmoxqN8F7FYnQ","Driver","Motorisierter Individualverkehr verringern","",""
"_2ElhoEOlEDmoxqN8F7FYnQ","Driver","Sozialer Zugang wird für alle gewährleistet","",""
"_hMVgYEOlEDmoxqN8F7FYnQ","Driver","Verringerung der Schadstoffe in der Luft","",""
"_vL7vIEOiEDmoxqN8F7FYnQ","Goal","","",""
"_ZPUG0EOiEDmoxqN8F7FYnQ","Goal","Kostendeckungsgrad des ÖPNV verbessern","",""
"_wp6s4EOeEDmoxqN8F7FYnQ","Goal","Radverkehr in der Region stärken","",""
"_FOQToEOfEDmoxqN8F7FYnQ","Goal","Seehotel-Anbindung fördern","",""
"_8ZSeEEOeEDmoxqN8F7FYnQ","Goal","ThermalBad als überregionalen Anziehungspunkt etablieren","",""
"_2NDMAEOjEDmoxqN8F7FYnQ","Goal","Tourismus fördern","",""
"_iu-CsEOjEDmoxqN8F7FYnQ","Goal","Verkehrssicherheit erhöhen","",""
"_Qdo9MEOfEDmoxqN8F7FYnQ","Goal","Vorreiter gegen Klimawandel in der Region","",""
"_rnK9AEOkEDmoxqN8F7FYnQ","Goal","Wirtschaft in der Region stärken","",""
"_JLfzAEOkEDmoxqN8F7FYnQ","Goal","Zielsetzung","",""
"_AtzYgEOlEDmoxqN8F7FYnQ","Meaning","Meaning","",""
"_zDjEcEOjEDmoxqN8F7FYnQ","Outcome","Außenwirkung der Stadt verbessern","",""
"_CObdwEOlEDmoxqN8F7FYnQ","Outcome","Heimische Unternehmen mit einbeziehen","",""
"_Bw6bUEOlEDmoxqN8F7FYnQ","Principle","Principle","",""
"_uMlqoEOlEDmoxqN8F7FYnQ","Principle","Principle","",""
"_H3DlEEOjEDmoxqN8F7FYnQ","Requirement","Kostenbudget für ÖPNV (75K)","",""
"_l7T7gEOmEDmoxqN8F7FYnQ","Stakeholder","Lokale Unternehmen","",""
"_iiuIsEOeEDmoxqN8F7FYnQ","Stakeholder","Ministerium für Infrastruktur und Landesplanung","",""
"_nymNQEOmEDmoxqN8F7FYnQ","Stakeholder","Ministerium für Infrastruktur und Landesplanung","",""
"_ekEoMEOmEDmoxqN8F7FYnQ","Stakeholder","Stadtverwaltung","",""
"_gF2kAEOmEDmoxqN8F7FYnQ","Stakeholder","Stadtverwaltung","",""
"_guUSMUOmEDmoxqN8F7FYnQ","Stakeholder","Stadtverwaltung","",""
"_guUSM0OmEDmoxqN8F7FYnQ","Stakeholder","Stadtverwaltung","",""
"_R9QHEEOlEDmoxqN8F7FYnQ","Stakeholder","Stakeholder","",""
"_TMbP8EOlEDmoxqN8F7FYnQ","Stakeholder","Stakeholder","",""
"_guTrIEOmEDmoxqN8F7FYnQ","Stakeholder","Stakeholder","",""
"_ihgHEEOmEDmoxqN8F7FYnQ","Stakeholder","Verkehrsbetriebe","",""
"_yVF7oEOmEDmoxqN8F7FYnQ","Stakeholder","Zivilgesellschaftliche Akteure","",""
"_4XwTkEOkEDmoxqN8F7FYnQ","Value","","",""
"_NCaMcEOfEDmoxqN8F7FYnQ","Location","C-ITS Templin","",""
