"ID","Type","Name","Documentation","Specialization"
"_crI_IFTaEeuh5NpLcuE3vA","ArchimateModel","Requirements management RASU official","",""
"_47QvEDcIEDmOp-d7qwzFRQ","BusinessActor","JSC ATOMPROEKT (General designer)","",""
"_dKUiQDcJEDmOp-d7qwzFRQ","BusinessActor","JSC RASU","",""
"_lFN8QDcJEDmOp-d7qwzFRQ","BusinessFunction","Prepare data exchange file","",""
"_gGsMwDcJEDmOp-d7qwzFRQ","BusinessFunction","Select scope of requirements","",""
"_vEg28DcJEDmOp-d7qwzFRQ","BusinessFunction","Send file to a participant","",""
"_fJE4gDcKEDmOp-d7qwzFRQ","BusinessProcess","Participant's requirements management process","",""
"_JkM3QDcJEDmOp-d7qwzFRQ","BusinessRole","I&C participant","",""
"_l5kfcDcLEDmOp-d7qwzFRQ","Representation","Design specifications of Basic Design {REQ-....}","",""
"_pDGHEDcJEDmOp-d7qwzFRQ","ApplicationInterface","Data exchange file (MS Excel)","",""
"_qA2TUDcKEDmOp-d7qwzFRQ","ApplicationService","Participant's requirements management system","",""
"_2ll4MDcIEDmOp-d7qwzFRQ","ApplicationService","Requirements database","",""
