"ID","Type","Name","Documentation","Specialization"
"_K3e5cFcNEeuh5NpLcuE3vA","ArchimateModel","ProbeKoopVern2021","",""
"_jr2CQDk9EDm2huZqLV1KEQ","BusinessActor","Actor","",""
"_jvcI0Dk9EDm2huZqLV1KEQ","BusinessActor","Actor","",""
"_YAJN8ELyEDmMkdO1CPtCpw","BusinessActor","Notrufbearbeiter","",""
"_yQ5JoD4rEDm3iLSfooIkcA","BusinessProcess","Ausbau der Busflotte","",""
"_cHcmQD4rEDm3iLSfooIkcA","BusinessProcess","Ausbau von Kommunikations-infrastruktur","",""
"_-zLiUD4nEDm8dIiv4fCoxg","BusinessProcess","Identifikation von Schwächen bisheriger Buslinien","",""
"_Z0vPsDk8EDm2huZqLV1KEQ","BusinessProcess","Process","<p>Prozess, der f&uuml;r die Umsetzung des Service wichtig ist</p>",""
"_Yv70sD4nEDm8dIiv4fCoxg","BusinessService","Automatisierte ÖPNV-Linie","<p>Die Linie verkeht &uuml;ber die Stadtmitte &rarr; A10 Center &rarr; HTW &rarr; Niederlehme</p>",""
"_V5ek8D4nEDm8dIiv4fCoxg","BusinessService","Höhere Taktung","",""
"_JL84gDk8EDm2huZqLV1KEQ","BusinessService","Service, der Ziel unterstützt","<p>Wie arbeitet der Service???</p><p>&nbsp;</p>",""
"_aZvkwDk9EDm2huZqLV1KEQ","BusinessService","Teilservice 1","",""
"_eobLsDk9EDm2huZqLV1KEQ","BusinessService","Teilservice 2","",""
"_3v6AwELxEDmMkdO1CPtCpw","BusinessService","Unfallassistenz","",""
"_Tvqb8D4rEDm3iLSfooIkcA","ApplicationComponent","Bus-Leitsystem","",""
"_0jhmgDk8EDm2huZqLV1KEQ","ApplicationComponent","Component","",""
"_qxOwkDk9EDm2huZqLV1KEQ","ApplicationComponent","Component","",""
"_q0W9EDk9EDm2huZqLV1KEQ","ApplicationComponent","Component","",""
"_78G9oDk8EDm2huZqLV1KEQ","ApplicationComponent","Component 2","",""
"_ZdLkcEQ2EDmu9Zh_CXXd-Q","ApplicationComponent","Fahrzeuginterne LDM","",""
"_RvzmYEL0EDmMkdO1CPtCpw","ApplicationComponent","Kameras","",""
"_r04jwELyEDmMkdO1CPtCpw","ApplicationComponent","LDM","",""
"_L2hCUEL1EDmMkdO1CPtCpw","ApplicationComponent","LiDAR-Roadmapping","",""
"_EMCEED4tEDm3iLSfooIkcA","ApplicationComponent","V2Infrastructure-Kommunikation","",""
"_ffYmsELyEDmMkdO1CPtCpw","ApplicationFunction","Feuerwehr KW","",""
"_IYpUoELyEDmMkdO1CPtCpw","ApplicationFunction","Klinikum Dahme-Spreewald","",""
"_4Qg1oDk8EDm2huZqLV1KEQ","ApplicationInterface","Interface","",""
"_-cEgED66EDmkOoIO78SR-A","ApplicationInterface","Kontakt mit Passagieren über App","",""
"_eliXoEQxEDmu9Zh_CXXd-Q","ApplicationService","Rufmöglichkeit zwischen Takten","",""
"_53s14Dk8EDm2huZqLV1KEQ","DataObject","Data Object","",""
"_-R-BwDk8EDm2huZqLV1KEQ","Device","Device","",""
"_se5pwEL1EDmMkdO1CPtCpw","Device","Stabile 5G Verbindung","",""
"_GHpHED4rEDm3iLSfooIkcA","Equipment","Fixe C-ITS Station (Roadside)","<p>Besteht aus:</p><p>- Messstellen</p><p>-</p>",""
"_H83G0D4sEDm3iLSfooIkcA","Equipment","Kleinere Automatisierte Fahrzeuge","",""
"_DkD8EEQ2EDmu9Zh_CXXd-Q","Equipment","Mobile C-ITS Station","",""
"_OjyZAEQ2EDmu9Zh_CXXd-Q","Equipment","Zentrale C-ITS Station","",""
"_AplZYDk9EDm2huZqLV1KEQ","Node","Node","<p>Verbindet mehrere Devices miteinander</p>",""
"_yu-m0D66EDmkOoIO78SR-A","TechnologyFunction","Geschwindigkeits-adaption","",""
"_Yx6ucEPJEDmAf8hQdvXXZw","Driver","Anbindung Neubaugebiete","",""
"_2_zRIDk7EDm2huZqLV1KEQ","Driver","Grund für Ziel","",""
"_-mTugD4oEDm8dIiv4fCoxg","Driver","Tagespublikum (außerhalb Stoßzeiten)","",""
"_ycF0YD4oEDm8dIiv4fCoxg","Driver","Wirtschaftswachstum Region Flughafen","",""
"_J0tykD4nEDm8dIiv4fCoxg","Goal","Bessere Anbindung an relevante Orte","",""
"_zF3yMDk7EDm2huZqLV1KEQ","Goal","Probeziel","",""
"_gt430D4pEDm8dIiv4fCoxg","Requirement","Bezahlbar","",""
"_RMe_cD4pEDm8dIiv4fCoxg","Requirement","Flexiblere Abfahrtszeiten","<p>Da bestimmte Bereiche nicht dauerhaft kostendeckend und zeitlich passend abgedeckt werden k&ouml;nnen, m&uuml;ssen ev. weniger Fahrte aber daf&uuml;r flexiblere geschaffen werden.</p>",""
"_jsNfkD4oEDm8dIiv4fCoxg","Stakeholder","Betreiber A10 Center","",""
"_gPL_ED4oEDm8dIiv4fCoxg","Stakeholder","RVS","",""
"_eddiwD4oEDm8dIiv4fCoxg","Stakeholder","Stadt KW","",""
"_ANER8Dk8EDm2huZqLV1KEQ","Stakeholder","Stakeholder XX","",""
