"ID","Type","Name","Documentation","Specialization"
"id-f2f179eb84e943df97718ef67e143cd9","ArchimateModel","proj","",""
"id-d0f783f931084870a6bcd3d7c3cee05b","BusinessActor","chefe equipa","",""
"id-0d23e7531d174b68b9f282557566b95a","BusinessActor","funcionarios","",""
"id-d1a966664d7a480093148159fffab0b2","BusinessActor","negociador","",""
"id-df18f84c5fa74f2e99d2b17fe576bba4","BusinessActor","store owner","",""
"id-f7bcefc71bbf45beb412cedcab04c777","BusinessCollaboration","Project department","",""
"id-61de7b815c49417490e0bd14b70a3cad","BusinessCollaboration","sales department ","",""
"id-2d517f7799a442c4be5069d29ba342f4","BusinessCollaboration","setup team","",""
"id-e73ff3f9a75445ebaba0e66f400bd9ba","BusinessEvent","client contact","",""
"id-1414eebb11e44fb789415c8a63ca392d","BusinessProcess","p1: P-sign","",""
"id-b89b78801fea41f0a93bd382e0db4ae8","BusinessProcess","p2: P-set","",""
"id-c333101b63954872941da67274bd6202","BusinessProcess","p3: P-on","",""
"id-a563b174b1d348c6bd8ce89258ff5a3e","BusinessProcess","p4: P-go","",""
"id-24005e22c5cc4354a4c624213fdc105e","BusinessProcess","team creation","",""
"id-e467b13a64434c13ae9b855461603d02","BusinessRole","client","",""
"id-13b5eecc1db944f08191efeb8eab6ddd","BusinessRole","negociante","",""
"id-8bd646850cff49e88ea9ae38ab4a7195","BusinessRole","operacionais","",""
"id-f57930ac43a642fda45db772927cc400","BusinessRole","potential client","",""
"id-0f1437afa56d4632bea87b237e6d861d","BusinessRole","supervisor","",""
"id-a7e1790e5a0b46ce986e2165b5fe29e8","ApplicationProcess","BOSS","",""
"id-6d3932ee13174b2cb23313bfcd1cf0fc","ApplicationProcess","RUN","",""
"id-456a63cb9df7468590e5a57da47dbc3e","ApplicationProcess","SMART","",""
"id-8690ebf8ebab438bb46adaa4186c4126","ApplicationProcess","TEST","",""
"id-744354f1f89741d58a8a393b3ea174e9","Junction","Junction","",""
